namekey;imageurl;person;personLabel;personDescription;wikipediaENurl
http://www.wikidata.org/entity/Q12370008;https://commons.wikimedia.org/wiki/Special:Redirect/file/Mats_Olsson_%28Musiker%29.jpg?width=1024;http://www.wikidata.org/entity/Q6027511;Mats Olsson;Swedish musician, arranger and conductor of popular music;https://en.wikipedia.org/wiki/Mats_Olsson_(musician)
http://www.wikidata.org/entity/Q18229299;https://commons.wikimedia.org/wiki/Special:Redirect/file/Zverev_M._WMQ16_%287%29_%2828177277456%29.jpg?width=1024;http://www.wikidata.org/entity/Q60289;Mischa Zverev;German tennis player;https://en.wikipedia.org/wiki/Mischa_Zverev
http://www.wikidata.org/entity/Q101116146;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hamer_H._Budge.jpg?width=1024;http://www.wikidata.org/entity/Q603157;Hamer H. Budge;American politician (1910-2003);https://en.wikipedia.org/wiki/Hamer_H._Budge
http://www.wikidata.org/entity/Q83420763;https://commons.wikimedia.org/wiki/Special:Redirect/file/Cairo_Opera_Concert.jpg?width=1024;http://www.wikidata.org/entity/Q60321017;Basem Darwisch;Egyptian–German Composer, Producer and Oud Virtuoso;https://en.wikipedia.org/wiki/Basem_Darwisch
http://www.wikidata.org/entity/Q21406258;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jarrett_Culver_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q60323818;Jarrett Culver;American basketball player;https://en.wikipedia.org/wiki/Jarrett_Culver
http://www.wikidata.org/entity/Q90396273;https://commons.wikimedia.org/wiki/Special:Redirect/file/Lavender_Guthrie_or_Laura_Gray.jpg?width=1024;http://www.wikidata.org/entity/Q60349428;Joan Lavender Bailie Guthrie;Scottish suffragette;https://en.wikipedia.org/wiki/Joan_Lavender_Bailie_Guthrie
http://www.wikidata.org/entity/Q2782533;https://commons.wikimedia.org/wiki/Special:Redirect/file/Nelson_Pacheco.jpg?width=1024;http://www.wikidata.org/entity/Q6039702;Nelson Silva Pacheco;Uruguayan association football player (1944–2025);https://en.wikipedia.org/wiki/Nelson_Silva_Pacheco
http://www.wikidata.org/entity/Q12370008;https://commons.wikimedia.org/wiki/Special:Redirect/file/Mats_Persson.png?width=1024;http://www.wikidata.org/entity/Q6043377;Mats Persson;Swedish politician;https://en.wikipedia.org/wiki/Mats_Persson_(politician)
http://www.wikidata.org/entity/Q97703885;https://commons.wikimedia.org/wiki/Special:Redirect/file/Haywood_Highsmith.jpg?width=1024;http://www.wikidata.org/entity/Q60520696;Haywood Highsmith;American basketball player;https://en.wikipedia.org/wiki/Haywood_Highsmith
http://www.wikidata.org/entity/Q64861190;https://commons.wikimedia.org/wiki/Special:Redirect/file/Memorial_to_Vice_Admiral_Dashwood_Fowler_Moir%2C_St_Andrews_Cemetery.jpg?width=1024;http://www.wikidata.org/entity/Q60523994;Dashwood Fowler Moir;British commander;https://en.wikipedia.org/wiki/Dashwood_Fowler_Moir
http://www.wikidata.org/entity/Q47088950;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ayhan_Bilgen.jpg?width=1024;http://www.wikidata.org/entity/Q6057405;Ayhan Bilgen;Turkish journalist and writer;https://en.wikipedia.org/wiki/Ayhan_Bilgen
http://www.wikidata.org/entity/Q75839660;https://commons.wikimedia.org/wiki/Special:Redirect/file/Kerem_Al%C4%B1%C5%9F%C4%B1k.jpg?width=1024;http://www.wikidata.org/entity/Q6063893;Kerem Alışık;Turkish actor and former footballer;https://en.wikipedia.org/wiki/Kerem_Al%C4%B1%C5%9F%C4%B1k
http://www.wikidata.org/entity/Q66480960;https://commons.wikimedia.org/wiki/Special:Redirect/file/Haznedaroglu_kivanc_20081120_olympiade_dresden.jpg?width=1024;http://www.wikidata.org/entity/Q6067140;Kıvanç Haznedaroğlu;Turkish chess player;https://en.wikipedia.org/wiki/K%C4%B1van%C3%A7_Haznedaro%C4%9Flu
http://www.wikidata.org/entity/Q62076211;https://commons.wikimedia.org/wiki/Special:Redirect/file/Miner_G._Norton-npcc.21497.jpg?width=1024;http://www.wikidata.org/entity/Q606732;Miner G. Norton;American politician (1857-1926);https://en.wikipedia.org/wiki/Miner_G._Norton
http://www.wikidata.org/entity/Q64584578;https://commons.wikimedia.org/wiki/Special:Redirect/file/Charles_Templeton_Crocker%2C_portrait_photograph.jpg?width=1024;http://www.wikidata.org/entity/Q60676131;Templeton Crocker;American patron and collector 1884-1948;https://en.wikipedia.org/wiki/Templeton_Crocker
http://www.wikidata.org/entity/Q125130621;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E6%BA%AB%E7%A2%A7%E9%9C%9E.jpg?width=1024;http://www.wikidata.org/entity/Q6069296;Irene Wan;Hong Kong actress;https://en.wikipedia.org/wiki/Irene_Wan
http://www.wikidata.org/entity/Q94538856;https://commons.wikimedia.org/wiki/Special:Redirect/file/James_Riady.jpg?width=1024;http://www.wikidata.org/entity/Q6069896;James Riady;Honorary Chairman of The Lippo Group | a Major Indonesian Conglomerate;https://en.wikipedia.org/wiki/James_Riady
http://www.wikidata.org/entity/Q16277792;https://commons.wikimedia.org/wiki/Special:Redirect/file/Loc-uf_%288%29.jpg?width=1024;http://www.wikidata.org/entity/Q607014;Kehinde Fatai;Nigerian footballer;https://en.wikipedia.org/wiki/Kehinde_Fatai
http://www.wikidata.org/entity/Q28874569;https://commons.wikimedia.org/wiki/Special:Redirect/file/Stapleton_Cotton%2C_1st_Viscount_Combermere_by_Mary_Martha_Pearson_%28n%C3%A9e_Dutton%29.jpg?width=1024;http://www.wikidata.org/entity/Q607265;Stapleton Cotton, 1st Viscount Combermere;British Army officer, diplomat and politician (1773-1865);https://en.wikipedia.org/wiki/Stapleton_Cotton,_1st_Viscount_Combermere
http://www.wikidata.org/entity/Q111048139;https://commons.wikimedia.org/wiki/Special:Redirect/file/George_Robertson_1908.jpg?width=1024;http://www.wikidata.org/entity/Q6074791;George Robertson;American race car driver, born 1884;https://en.wikipedia.org/wiki/George_Robertson_(racing_driver)
http://www.wikidata.org/entity/Q64355416;https://commons.wikimedia.org/wiki/Special:Redirect/file/John_Elliott%2C_Kiffin_Rockwell._SAAM-1927.8.17.jpg?width=1024;http://www.wikidata.org/entity/Q6075633;Kiffin Yates Rockwell;American World War I flying ace;https://en.wikipedia.org/wiki/Kiffin_Rockwell
http://www.wikidata.org/entity/Q15867651;https://commons.wikimedia.org/wiki/Special:Redirect/file/Re%C5%9Fit_Galip_Bey.jpg?width=1024;http://www.wikidata.org/entity/Q6077211;Reşit Galip;Turkish politician;https://en.wikipedia.org/wiki/Re%C5%9Fit_Galip
http://www.wikidata.org/entity/Q1003816;https://commons.wikimedia.org/wiki/Special:Redirect/file/Fremont_Wood_%281856-1940%29.jpg?width=1024;http://www.wikidata.org/entity/Q60794849;Fremont Wood;American lawyer;https://en.wikipedia.org/wiki/Fremont_Wood
http://www.wikidata.org/entity/Q16868223;https://commons.wikimedia.org/wiki/Special:Redirect/file/Isidore_Proulx.jpg?width=1024;http://www.wikidata.org/entity/Q6080948;Isidore Proulx;Canadian politician;https://en.wikipedia.org/wiki/Isidore_Proulx
http://www.wikidata.org/entity/Q16868223;https://commons.wikimedia.org/wiki/Special:Redirect/file/Isiadore_Salmon.jpg?width=1024;http://www.wikidata.org/entity/Q6080954;Isidore Salmon;British politician (1876-1941);https://en.wikipedia.org/wiki/Isidore_Salmon
http://www.wikidata.org/entity/Q20155455;https://commons.wikimedia.org/wiki/Special:Redirect/file/Kodi_Justice_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q60834757;Kodi Justice;American basketball player;https://en.wikipedia.org/wiki/Kodi_Justice
http://www.wikidata.org/entity/Q21042811;https://commons.wikimedia.org/wiki/Special:Redirect/file/FunkeeHomosapienACL08.jpg?width=1024;http://www.wikidata.org/entity/Q608452;Del the Funky Homosapien;American rapper;https://en.wikipedia.org/wiki/Del_the_Funky_Homosapien
http://www.wikidata.org/entity/Q97640111;https://commons.wikimedia.org/wiki/Special:Redirect/file/Da_Chen_8-20-2007_%28crop%29.JPG?width=1024;http://www.wikidata.org/entity/Q608469;Da Chen;American writer (1962–2019);https://en.wikipedia.org/wiki/Da_Chen
http://www.wikidata.org/entity/Q12370008;https://commons.wikimedia.org/wiki/Special:Redirect/file/Mats_R%C3%A5dberg.JPG?width=1024;http://www.wikidata.org/entity/Q6086362;Mats Rådberg;Swedish country singer (1948-2020);https://en.wikipedia.org/wiki/Mats_R%C3%A5dberg
http://www.wikidata.org/entity/Q64706767;https://commons.wikimedia.org/wiki/Special:Redirect/file/%C3%87a%C4%9Flar_%C3%87orumlu.jpg?width=1024;http://www.wikidata.org/entity/Q6087059;Çağlar Çorumlu;Turkish actor;https://en.wikipedia.org/wiki/%C3%87a%C4%9Flar_%C3%87orumlu
http://www.wikidata.org/entity/Q15867651;https://commons.wikimedia.org/wiki/Special:Redirect/file/Re%C5%9Fit_Rahmeti_Arat.jpg?width=1024;http://www.wikidata.org/entity/Q6088999;Reşit Rahmeti Arat;Turkish linguist;https://en.wikipedia.org/wiki/Re%C5%9Fit_Rahmeti_Arat
http://www.wikidata.org/entity/Q124694108;https://commons.wikimedia.org/wiki/Special:Redirect/file/Kendra_Sharp%2C_portrait%2C_National_Science_Foundation.jpg?width=1024;http://www.wikidata.org/entity/Q60894854;Kendra Sharp;American professor of engineering;https://en.wikipedia.org/wiki/Kendra_Sharp
http://www.wikidata.org/entity/Q18325859;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jess-Margeara-In-Australia.JPG?width=1024;http://www.wikidata.org/entity/Q609196;Jess Margera;American drummer (born 1978);https://en.wikipedia.org/wiki/Jess_Margera
http://www.wikidata.org/entity/Q61626341;https://commons.wikimedia.org/wiki/Special:Redirect/file/Rahmi_Arslan.jpg?width=1024;http://www.wikidata.org/entity/Q6091963;Rahmi Arslan;Turkish politician (1874-1947);https://en.wikipedia.org/wiki/Rahmi_Arslan
http://www.wikidata.org/entity/Q122215417;https://commons.wikimedia.org/wiki/Special:Redirect/file/Taslicali-yahya_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q6096434;Yahya bey Dukagjini;Ottoman poet and military figure (1498-1582);https://en.wikipedia.org/wiki/Yahya_bey_Dukagjini
http://www.wikidata.org/entity/Q104771449;https://commons.wikimedia.org/wiki/Special:Redirect/file/Micha%C5%82_Szostak.jpg?width=1024;http://www.wikidata.org/entity/Q60965086;Michal Szostak;researcher ORCID ID = 0000-0002-9650-9690;https://en.wikipedia.org/wiki/Micha%C5%82_Szostak
http://www.wikidata.org/entity/Q105305326;https://commons.wikimedia.org/wiki/Special:Redirect/file/Dez_Bryant_at_training_camp.jpg?width=1024;http://www.wikidata.org/entity/Q609896;Dez Bryant;American football player (born 1988);https://en.wikipedia.org/wiki/Dez_Bryant
http://www.wikidata.org/entity/Q21285829;https://commons.wikimedia.org/wiki/Special:Redirect/file/2023-08-01_CPMI_do_8_de_Janeiro_03_%28Duda_Salabert%29.jpg?width=1024;http://www.wikidata.org/entity/Q61000617;Duda Salabert;Brazilian politician and literature teacher;https://en.wikipedia.org/wiki/Duda_Salabert
http://www.wikidata.org/entity/Q61014255;https://commons.wikimedia.org/wiki/Special:Redirect/file/REV._EDWARD_SOUTHWELL_GARNIER%2C_M.A.%28page_270_crop%29.jpg?width=1024;http://www.wikidata.org/entity/Q61014240;Edward Garnier;English cricketer and cleric (1850-1938);https://en.wikipedia.org/wiki/Edward_Garnier_(cricketer)
http://www.wikidata.org/entity/Q21020443;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hermon_Atkins_MacNeil_%28circa_1907%29.png?width=1024;http://www.wikidata.org/entity/Q610214;Hermon Atkins MacNeil;American artist (1866–1947);https://en.wikipedia.org/wiki/Hermon_Atkins_MacNeil
http://www.wikidata.org/entity/Q19967543;https://commons.wikimedia.org/wiki/Special:Redirect/file/Nevin_Hal%C4%B1c%C4%B1.jpg?width=1024;http://www.wikidata.org/entity/Q6103091;Nevin Halıcı;Turkish cookbook writer;https://en.wikipedia.org/wiki/Nevin_Hal%C4%B1c%C4%B1
http://www.wikidata.org/entity/Q19803507;https://commons.wikimedia.org/wiki/Special:Redirect/file/JB-1.jpg?width=1024;http://www.wikidata.org/entity/Q6103907;J.B. Bernstein;American sports agent;https://en.wikipedia.org/wiki/J._B._Bernstein
http://www.wikidata.org/entity/Q16274921;https://commons.wikimedia.org/wiki/Special:Redirect/file/Arduino_Garelli.jpg?width=1024;http://www.wikidata.org/entity/Q61041251;Arduino Garelli;Italian general;https://en.wikipedia.org/wiki/Arduino_Garelli
http://www.wikidata.org/entity/Q19803507;https://commons.wikimedia.org/wiki/Special:Redirect/file/JM_Frey%2C_Author.jpg?width=1024;http://www.wikidata.org/entity/Q6104223;J.M. Frey;writer;https://en.wikipedia.org/wiki/J.M._Frey
http://www.wikidata.org/entity/Q43536241;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hebe_Camargo.jpg?width=1024;http://www.wikidata.org/entity/Q6105;Hebe Camargo;Brazilian recording artist, television host, actress and singer (1929-2012);https://en.wikipedia.org/wiki/Hebe_Camargo
http://www.wikidata.org/entity/Q29571515;https://commons.wikimedia.org/wiki/Special:Redirect/file/Townsend_Harris.jpg?width=1024;http://www.wikidata.org/entity/Q610626;Townsend Harris;American diplomat (1804–1878);https://en.wikipedia.org/wiki/Townsend_Harris
http://www.wikidata.org/entity/Q29203879;https://commons.wikimedia.org/wiki/Special:Redirect/file/JRDN.jpg?width=1024;http://www.wikidata.org/entity/Q6108827;JRDN;Canadian singer;https://en.wikipedia.org/wiki/JRDN
http://www.wikidata.org/entity/Q1565914;https://commons.wikimedia.org/wiki/Special:Redirect/file/Rima_Melati%2C_c._1960.jpg?width=1024;http://www.wikidata.org/entity/Q6108912;Rima Melati;Indonesian actress;https://en.wikipedia.org/wiki/Rima_Melati
http://www.wikidata.org/entity/Q40158648;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jack_Buckland_Tin_Jack.jpg?width=1024;http://www.wikidata.org/entity/Q6111457;Jack Buckland;Australian trader;https://en.wikipedia.org/wiki/Jack_Buckland
http://www.wikidata.org/entity/Q115211307;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jack_Dyer_Crouch.jpg?width=1024;http://www.wikidata.org/entity/Q6112244;Jack Dyer Crouch, II;American diplomat;https://en.wikipedia.org/wiki/Jack_Dyer_Crouch_II
http://www.wikidata.org/entity/Q121504357;https://commons.wikimedia.org/wiki/Special:Redirect/file/JackHannaByPhilKonstantin.jpg?width=1024;http://www.wikidata.org/entity/Q6112917;Jack Hanna;American zoologist;https://en.wikipedia.org/wiki/Jack_Hanna
http://www.wikidata.org/entity/Q112601280;https://commons.wikimedia.org/wiki/Special:Redirect/file/ThuQuynh1988.jpg?width=1024;http://www.wikidata.org/entity/Q61132441;Thu Quỳnh;Vietnamese actor;https://en.wikipedia.org/wiki/Thu_Qu%E1%BB%B3nh
http://www.wikidata.org/entity/Q123297016;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jack_K_McFall.jpg?width=1024;http://www.wikidata.org/entity/Q6113387;Jack K. McFall;American diplomat;https://en.wikipedia.org/wiki/Jack_K._McFall
http://www.wikidata.org/entity/Q58785371;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sachi_Tamashiro.jpg?width=1024;http://www.wikidata.org/entity/Q6116668;Sachi Tamashiro;Mexican telenovela actress (born 1980);https://en.wikipedia.org/wiki/Sachi_Tamashiro
http://www.wikidata.org/entity/Q26198180;https://commons.wikimedia.org/wiki/Special:Redirect/file/Lucas_JH.jpg?width=1024;http://www.wikidata.org/entity/Q6116763;Jacklyn Harold Lucas;United States Marine Corps Medal of Honor recipient (1928-2008);https://en.wikipedia.org/wiki/Jacklyn_H._Lucas
http://www.wikidata.org/entity/Q124818548;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jiang_Kun_at_Meiji_University_20111127b.jpg?width=1024;http://www.wikidata.org/entity/Q6119360;Jiang Kun;Chinese comedian;https://en.wikipedia.org/wiki/Jiang_Kun_(comedian)
http://www.wikidata.org/entity/Q19823358;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jak_Ali_Harvey_at_the_2016_European_Athletics_Championships.jpg?width=1024;http://www.wikidata.org/entity/Q6120646;Jacques Harvey;Track and field athlete;https://en.wikipedia.org/wiki/Jak_Ali_Harvey
http://www.wikidata.org/entity/Q20085843;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E4%B8%AD%E5%9B%BD%E7%A7%91%E5%AD%A6%E9%99%A2%E9%99%A2%E5%A3%AB%E3%80%81%E5%AB%A6%E5%A8%A5%E4%B8%80%E5%8F%B7%E5%8D%AB%E6%98%9F%E7%B3%BB%E7%BB%9F%E6%80%BB%E6%8C%87%E6%8C%A5%E5%85%BC%E6%80%BB%E8%AE%BE%E8%AE%A1%E5%B8%88%E5%8F%B6%E5%9F%B9%E5%BB%BA.png?width=1024;http://www.wikidata.org/entity/Q6120769;Ye Peijian;Chinese aerospace engineer;https://en.wikipedia.org/wiki/Ye_Peijian
http://www.wikidata.org/entity/Q62075371;https://commons.wikimedia.org/wiki/Special:Redirect/file/J-Searle-Dawley-01.JPG?width=1024;http://www.wikidata.org/entity/Q612110;J. Searle Dawley;American director and screenwriter (1877-1949);https://en.wikipedia.org/wiki/J._Searle_Dawley
http://www.wikidata.org/entity/Q6121672;https://commons.wikimedia.org/wiki/Special:Redirect/file/2.7.07JaeLeeByLuigiNovi.jpg?width=1024;http://www.wikidata.org/entity/Q6121682;Jae Lee;American comics artist;https://en.wikipedia.org/wiki/Jae_Lee
http://www.wikidata.org/entity/Q94627855;https://commons.wikimedia.org/wiki/Special:Redirect/file/Otto_Braun.jpg?width=1024;http://www.wikidata.org/entity/Q61217;Otto Braun;German communist writer (1900–1974);https://en.wikipedia.org/wiki/Otto_Braun_(communist)
http://www.wikidata.org/entity/Q88767701;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jpjo_sun.jpg?width=1024;http://www.wikidata.org/entity/Q6122984;Jah Paul Jo;American guitarist;https://en.wikipedia.org/wiki/Jah_Paul_Jo
http://www.wikidata.org/entity/Q96251267;https://commons.wikimedia.org/wiki/Special:Redirect/file/HK_SSP_%E6%B7%B1%E6%B0%B4%E5%9F%97_Sham_Shui_Po_%E8%8D%94%E6%9E%9D%E8%A7%92_Lai_Chi_Kok_%E9%A5%92%E5%AE%97%E9%A0%A4%E6%96%87%E5%8C%96%E9%A4%A8_Jao_Tsung-I_Academy_February_2019_SSG_16_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q6123814;Jao Tsung-I;Hong Kong Sinologist (1917-2018);https://en.wikipedia.org/wiki/Jao_Tsung-I
http://www.wikidata.org/entity/Q124880919;https://commons.wikimedia.org/wiki/Special:Redirect/file/Bundesarchiv_Bild_102-12299%2C_Hsu_Shih-Ying.jpg?width=1024;http://www.wikidata.org/entity/Q6126771;Xu Shiying;Chinese politician;https://en.wikipedia.org/wiki/Xu_Shiying
http://www.wikidata.org/entity/Q21993666;https://commons.wikimedia.org/wiki/Special:Redirect/file/Halle_Tecco.jpg?width=1024;http://www.wikidata.org/entity/Q61268539;Halle Tecco;American chief executive officer;https://en.wikipedia.org/wiki/Halle_Tecco
http://www.wikidata.org/entity/Q94957785;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E6%B2%90%E8%8B%B1.jpg?width=1024;http://www.wikidata.org/entity/Q6127888;Mu Ying;Chinese general;https://en.wikipedia.org/wiki/Mu_Ying
http://www.wikidata.org/entity/Q2782533;https://commons.wikimedia.org/wiki/Special:Redirect/file/CD-Nelson-Payano.jpg?width=1024;http://www.wikidata.org/entity/Q6128390;Nelson Payano;Dominican Republic baseball player;https://en.wikipedia.org/wiki/Nelson_Payano
http://www.wikidata.org/entity/Q96009758;https://commons.wikimedia.org/wiki/Special:Redirect/file/14_Legare_St.jpg?width=1024;http://www.wikidata.org/entity/Q6128391;James Adger Smyth;American mayor (1837-1920);https://en.wikipedia.org/wiki/James_Adger_Smyth
